Tipo;Colonia;Habitaciones;Garages;Suites;Area;Valor;Condominio;Impuesto
Departamento;Centro Histórico;1;0;0;22;3675.0;980.0;84.0
Departamento;Santa Cruz Atoyac;1;0;0;25;2800.0;1050.0;70.0
Departamento;El Contadero;1;0;0;39;3850.0;875.0;87.5
Departamento;Centro Histórico;1;0;0;40;3150.0;1400.0;73.5
Departamento;Roma;1;0;0;35;3500.0;1025.5;301.0
Departamento;Condesa;1;0;0;28;4200.0;1484.0;192.5
Departamento;Centro Histórico;1;0;0;21;2905.0;1242.5;84.0
Departamento;La Condesa;1;0;0;30;2800.0;1732.5;0.0
Departamento;Condesa;1;0;0;32;3850.0;1963.5;101.5
Departamento;Condesa;1;0;0;29;2765.0;1680.0;332.5
Departamento;Centro Histórico;1;0;0;25;3850.0;1106.0;84.0
Departamento;Centro Histórico;1;0;0;27;3500.0;1470.0;0.0
Departamento;Narvarte;1;0;0;37;3500.0;1617.0;0.0
Departamento;Del Valle;1;0;0;30;3500.0;245.0;101.5
Departamento;La Loma;1;0;0;35;3850.0;1050.0;87.5
Departamento;Atlalilco;1;1;0;50;3500.0;1484.0;0.0
Departamento;Nativitas;1;0;0;39;4200.0;700.0;0.0
Departamento;Nativitas;1;0;0;48;2975.0;420.0;0.0
Departamento;La Condesa;1;0;0;42;4200.0;1575.0;189.0
Departamento;Centro Histórico;1;0;0;40;3500.0;1400.0;0.0
Departamento;San Miguel Chapultepec;1;0;0;50;2975.0;1291.5;84.0
Departamento;Juárez;1;0;0;27;4200.0;1032.5;105.0
Departamento;San Felipe de Jesús;1;0;0;42;2800.0;910.0;56.0
Departamento;Centro Histórico;1;0;0;24;2625.0;1127.0;73.5
Departamento;Santa Fe;1;1;1;65;3500.0;9275.0;630.0
Departamento;La Condesa;1;0;0;39;3150.0;861.0;0.0
Departamento;Narvarte;1;0;0;40;4200.0;1393.0;87.5
Departamento;Narvarte;1;0;0;50;3850.0;1225.0;73.5
Departamento;Narvarte;1;0;0;48;3500.0;2275.0;164.5
Departamento;Iztacalco;1;0;0;55;2450.0;700.0;0.0
Departamento;Condesa;1;0;0;38;4025.0;2730.0;0.0
Departamento;Centro Histórico;1;0;0;35;3500.0;1750.0;84.0
Departamento;Condesa;1;0;0;40;3325.0;2026.5;234.5
Departamento;Doctores;1;1;0;55;3500.0;1750.0;0.0
Departamento;Nueva Santa María;1;1;0;54;3500.0;1575.0;119.0
Departamento;Santa Fe;1;1;1;48;4200.0;2310.0;192.5
Departamento;San Miguel Chapultepec;1;0;0;50;4200.0;1575.0;0.0
Departamento;Centro Histórico;1;0;0;34;2800.0;1155.0;63.0
Departamento;Centro Histórico;1;0;0;20;3150.0;833.0;35.0
Departamento;Centro Histórico;1;0;0;42;3850.0;1435.0;0.0
Departamento;Juárez;1;0;0;30;4200.0;1260.0;87.5
Departamento;Centro Histórico;1;0;0;27;3850.0;1295.0;0.0
Departamento;Centro Histórico;1;0;0;59;4200.0;2450.0;140.0
Departamento;San Miguel Chapultepec;1;1;0;40;3500.0;1400.0;84.0
Departamento;San Rafael;1;1;0;60;3500.0;1400.0;73.5
Departamento;Roma Norte;1;0;0;58;4200.0;1487.5;42.0
Departamento;San Miguel Chapultepec;1;0;0;50;3850.0;1575.0;70.0
Departamento;Condesa;1;0;0;27;3500.0;2292.5;192.5
Departamento;Juárez;1;0;0;45;3850.0;1144.5;189.0
Departamento;Condesa;1;0;0;27;4200.0;1225.0;185.5
Departamento;Centro Histórico;1;0;0;31;3500.0;1400.0;70.0
Departamento;San Pedro de los Pinos;1;1;1;32;3500.0;1431.5;49.0
Departamento;Peralvillo;1;1;1;40;2975.0;1547.0;52.5
Departamento;Centro Histórico;1;0;0;40;3500.0;1050.0;70.0
Departamento;Condesa;1;0;0;40;4200.0;2467.5;241.5
Departamento;Álvaro Obregón;1;1;0;39;2100.0;612.5;0.0
Departamento;Peralvillo;1;1;0;45;2730.0;1295.0;105.0
Departamento;Los Reyes Coyoacán;1;0;0;36;2275.0;1025.5;49.0
Departamento;Peralvillo;1;1;0;68;4025.0;1939.0;45.5
Departamento;Nativitas;1;0;0;40;3150.0;1522.5;0.0
Departamento;Peralvillo;1;0;1;69;3150.0;2240.0;441.0
Departamento;La Condesa;1;0;0;46;3850.0;1585.5;112.0
Departamento;Roma;1;0;0;21;3500.0;987.0;87.5
Departamento;Narvarte;1;0;0;28;3500.0;1260.0;87.5
